time,hr_burner_combustion
4385.5,3171423.250308
4386,3171437.409773
4386.5,3171451.57475
4387,3171465.745237
4387.5,3171479.921235
4388,3171494.102743
4388.5,3171508.289762
4389,3171522.482291
4389.5,3171536.680329
4390,3171550.883877
4390.5,3171565.092935
4391,3171579.307501
4391.5,3171593.527577
4392,3171607.753161
4392.5,3171621.984253
4393,3171636.220854
4393.5,3171650.462963
4394,3171664.710579
4394.5,3171678.963703
4395,3171693.222335
4395.5,3171707.486473
4396,3171721.756118
4396.5,3171736.03127
4397,3171750.311928
4397.5,3171764.598092
4398,3171778.889762
4398.5,3171793.186937
4399,3171807.489618
4399.5,3171821.797805
4400,3171836.111496
4400.5,3171850.430691
4401,3171864.755392
4401.5,3171879.085596
4402,3171893.421305
4402.5,3171907.762517
4403,3171922.109233
4403.5,3171936.461452
4404,3171950.819174
4404.5,3171965.182399
4405,3171979.551126
4405.5,3171993.925356
4406,3172008.305088
4406.5,3172022.690321
4407,3172037.081056
4407.5,3172051.477293
4408,3172065.879031
4408.5,3172080.286269
4409,3172094.699009
4409.5,3172109.117248
4410,3172123.540988
4410.5,3172137.970228
4411,3172152.404967
4411.5,3172166.845206
4412,3172181.290944
4412.5,3172195.74218
4413,3172210.198916
4413.5,3172224.66115
4414,3172239.128882
4414.5,3172253.602112
4415,3172268.08084
4415.5,3172282.565066
4416,3172297.054788
4416.5,3172311.550008
4417,3172326.050724
4417.5,3172340.556937
4418,3172355.068646
4418.5,3172369.585851
4419,3172384.108552
4419.5,3172398.636748
4420,3172413.17044
4420.5,3172427.709626
4421,3172442.254308
4421.5,3172456.804483
4422,3172471.360153
4422.5,3172485.921318
4423,3172500.487976
4423.5,3172515.060127
4424,3172529.637772
4424.5,3172544.220909
4425,3172558.80954
4425.5,3172573.403663
4426,3172588.003278
4426.5,3172602.608386
4427,3172617.218985
4427.5,3172631.835075
4428,3172646.456657
4428.5,3172661.08373
4429,3172675.716294
4429.5,3172690.354348
4430,3172704.997893
4430.5,3172719.646928
4431,3172734.301452
4431.5,3172748.961466
4432,3172763.626969
4432.5,3172778.297961
4433,3172792.974442
4433.5,3172807.656412
4434,3172822.34387
4434.5,3172837.036815
4435,3172851.735249
4435.5,3172866.43917
4436,3172881.148578
4436.5,3172895.863474
4437,3172910.583856
4437.5,3172925.309724
4438,3172940.041079
4438.5,3172954.77792
4439,3172969.520247
4439.5,3172984.268059
4440,3172999.021356
4440.5,3173013.780138
4441,3173028.544405
4441.5,3173043.314157
4442,3173058.089393
4442.5,3173072.870112
4443,3173087.656316
4443.5,3173102.448003
4444,3173117.245173
4444.5,3173132.047826
4445,3173146.855961
4445.5,3173161.669579
4446,3173176.48868
4446.5,3173191.313262
4447,3173206.143326
4447.5,3173220.978871
4448,3173235.819897
4448.5,3173250.666405
4449,3173265.518393
4449.5,3173280.375861
4450,3173295.23881
4450.5,3173310.107238
4451,3173324.981146
4451.5,3173339.860534
4452,3173354.7454
4452.5,3173369.635745
4453,3173384.531569
4453.5,3173399.432871
4454,3173414.339652
4454.5,3173429.25191
4455,3173444.169646
4455.5,3173459.092859
4456,3173474.021549
4456.5,3173488.955716
4457,3173503.895359
4457.5,3173518.840479
4458,3173533.791074
4458.5,3173548.747146
4459,3173563.708692
4459.5,3173578.675715
4460,3173593.648212
4460.5,3173608.626184
4461,3173623.60963
4461.5,3173638.59855
4462,3173653.592945
4462.5,3173668.592813
4463,3173683.598154
4463.5,3173698.608969
4464,3173713.625257
4464.5,3173728.647017
4465,3173743.674249
4465.5,3173758.706954
4466,3173773.745131
4466.5,3173788.788779
4467,3173803.837898
4467.5,3173818.892489
4468,3173833.95255
4468.5,3173849.018082
4469,3173864.089084
4469.5,3173879.165557
4470,3173894.247499
4470.5,3173909.33491
4471,3173924.427791
4471.5,3173939.526141
4472,3173954.629959
4472.5,3173969.739246
4473,3173984.854001
4473.5,3173999.974224
4474,3174015.099915
4474.5,3174030.231073
4475,3174045.367698
4475.5,3174060.50979
4476,3174075.657349
4476.5,3174090.810374
4477,3174105.968865
4477.5,3174121.132822
4478,3174136.302245
4478.5,3174151.477132
4479,3174166.657485
4479.5,3174181.843303
4480,3174197.034585
4480.5,3174212.231331
4481,3174227.433541
4481.5,3174242.641215
4482,3174257.854353
4482.5,3174273.072953
4483,3174288.297017
4483.5,3174303.526543
4484,3174318.761531
4484.5,3174334.001982
4485,3174349.247894
4485.5,3174364.499268
4486,3174379.756103
4486.5,3174395.0184
4487,3174410.286157
4487.5,3174425.559374
4488,3174440.838052
4488.5,3174456.12219
4489,3174471.411787
4489.5,3174486.706844
4490,3174502.00736
4490.5,3174517.313335
4491,3174532.624768
4491.5,3174547.94166
4492,3174563.26401
4492.5,3174578.591817
4493,3174593.925083
4493.5,3174609.263805
4494,3174624.607984
4494.5,3174639.957621
4495,3174655.312713
4495.5,3174670.673262
4496,3174686.039266
4496.5,3174701.410727
4497,3174716.787642
4497.5,3174732.170013
4498,3174747.557839
4498.5,3174762.951119
4499,3174778.349853
4499.5,3174793.754041
4500,3174809.163683
4500.5,3174824.578779
4501,3174839.999327
4501.5,3174855.425329
4502,3174870.856783
4502.5,3174886.29369
4503,3174901.736048
4503.5,3174917.183858
4504,3174932.63712
4504.5,3174948.095833
4505,3174963.559997
4505.5,3174979.029612
4506,3174994.504677
4506.5,3175009.985192
4507,3175025.471158
4507.5,3175040.962572
4508,3175056.459436
4508.5,3175071.961749
4509,3175087.469511
4509.5,3175102.982721
4510,3175118.501379
4510.5,3175134.025486
4511,3175149.55504
4511.5,3175165.090041
4512,3175180.630489
4512.5,3175196.176384
4513,3175211.727726
4513.5,3175227.284513
4514,3175242.846747
4514.5,3175258.414426
4515,3175273.987551
4515.5,3175289.566121
4516,3175305.150135
4516.5,3175320.739595
4517,3175336.334498
4517.5,3175351.934845
4518,3175367.540636
4518.5,3175383.15187
4519,3175398.768548
4519.5,3175414.390668
4520,3175430.018231
4520.5,3175445.651236
4521,3175461.289682
4521.5,3175476.933571
4522,3175492.582901
4522.5,3175508.237672
4523,3175523.897884
4523.5,3175539.563536
4524,3175555.234628
4524.5,3175570.911161
4525,3175586.593133
4525.5,3175602.280544
4526,3175617.973395
4526.5,3175633.671684
4527,3175649.375412
4527.5,3175665.084578
4528,3175680.799181
4528.5,3175696.519223
4529,3175712.244702
4529.5,3175727.975617
4530,3175743.71197
4530.5,3175759.453759
4531,3175775.200984
4531.5,3175790.953644
4532,3175806.711741
4532.5,3175822.475272
4533,3175838.244239
4533.5,3175854.01864
4534,3175869.798476
4534.5,3175885.583745
4535,3175901.374449
4535.5,3175917.170585
4536,3175932.972156
4536.5,3175948.779158
4537,3175964.591594
4537.5,3175980.409462
4538,3175996.232761
4538.5,3176012.061493
4539,3176027.895655
4539.5,3176043.735249
4540,3176059.580274
4540.5,3176075.430729
4541,3176091.286614
4541.5,3176107.147929
4542,3176123.014674
4542.5,3176138.886847
4543,3176154.76445
4543.5,3176170.647482
4544,3176186.535941
4544.5,3176202.429829
4545,3176218.329145
4545.5,3176234.233888
4546,3176250.144058
4546.5,3176266.059654
4547,3176281.980678
4547.5,3176297.907127
4548,3176313.839003
4548.5,3176329.776304
4549,3176345.71903
4549.5,3176361.667181
4550,3176377.620757
4550.5,3176393.579757
4551,3176409.544181
4551.5,3176425.514029
4552,3176441.4893
4552.5,3176457.469994
4553,3176473.456111
4553.5,3176489.447651
4554,3176505.444612
4554.5,3176521.446996
4555,3176537.454801
4555.5,3176553.468027
4556,3176569.486674
4556.5,3176585.510742
4557,3176601.540229
4557.5,3176617.575137
4558,3176633.615464
4558.5,3176649.661211
4559,3176665.712376
4559.5,3176681.768961
4560,3176697.830963
4560.5,3176713.898384
4561,3176729.971222
4561.5,3176746.049477
4562,3176762.13315
4562.5,3176778.222239
4563,3176794.316745
4563.5,3176810.416667
4564,3176826.522004
4564.5,3176842.632757
4565,3176858.748925
4565.5,3176874.870508
4566,3176890.997505
4566.5,3176907.129916
4567,3176923.267741
4567.5,3176939.41098
4568,3176955.559631
4568.5,3176971.713696
4569,3176987.873173
4569.5,3177004.038062
4570,3177020.208362
4570.5,3177036.384075
4571,3177052.565198
4571.5,3177068.751732
4572,3177084.943677
4572.5,3177101.141032
4573,3177117.343797
4573.5,3177133.551971
4574,3177149.765554
4574.5,3177165.984546
4575,3177182.208947
4575.5,3177198.438755
4576,3177214.673972
4576.5,3177230.914596
4577,3177247.160627
4577.5,3177263.412065
4578,3177279.668909
4578.5,3177295.931159
4579,3177312.198815
4579.5,3177328.471877
4580,3177344.750343
4580.5,3177361.034215
4581,3177377.323491
4581.5,3177393.61817
4582,3177409.918254
4582.5,3177426.223741
4583,3177442.534631
4583.5,3177458.850923
4584,3177475.172618
4584.5,3177491.499715
4585,3177507.832213
4585.5,3177524.170113
4586,3177540.513414
4586.5,3177556.862115
4587,3177573.216217
4587.5,3177589.575718
4588,3177605.940619
4588.5,3177622.310919
4589,3177638.686618
4589.5,3177655.067715
4590,3177671.454211
4590.5,3177687.846104
4591,3177704.243395
4591.5,3177720.646083
4592,3177737.054167
4592.5,3177753.467648
4593,3177769.886525
4593.5,3177786.310798
4594,3177802.740465
4594.5,3177819.175528
4595,3177835.615986
4595.5,3177852.061837
4596,3177868.513082
4596.5,3177884.969721
4597,3177901.431753
4597.5,3177917.899178
4598,3177934.371995
4598.5,3177950.850205
4599,3177967.333805
4599.5,3177983.822798
4600,3178000.317181
4600.5,3178016.816955
4601,3178033.322119
4601.5,3178049.832672
4602,3178066.348616
4602.5,3178082.869948
4603,3178099.39667
4603.5,3178115.928779
4604,3178132.466277
4604.5,3178149.009162
4605,3178165.557435
4605.5,3178182.111094
4606,3178198.67014
4606.5,3178215.234572
4607,3178231.80439
4607.5,3178248.379594
4608,3178264.960182
4608.5,3178281.546155
4609,3178298.137513
4609.5,3178314.734254
4610,3178331.336379
4610.5,3178347.943887
4611,3178364.556778
4611.5,3178381.175051
4612,3178397.798706
4612.5,3178414.427743
4613,3178431.062161
4613.5,3178447.70196
4614,3178464.34714
4614.5,3178480.9977
4615,3178497.653639
4615.5,3178514.314958
4616,3178530.981656
4616.5,3178547.653733
4617,3178564.331187
4617.5,3178581.01402
4618,3178597.70223
4618.5,3178614.395817
4619,3178631.094781
4619.5,3178647.799121
4620,3178664.508837
4620.5,3178681.223928
4621,3178697.944395
4621.5,3178714.670236
4622,3178731.401452
4622.5,3178748.138042
4623,3178764.880005
4623.5,3178781.627341
4624,3178798.38005
4624.5,3178815.138132
4625,3178831.901586
4625.5,3178848.670411
4626,3178865.444607
4626.5,3178882.224174
4627,3178899.009112
4627.5,3178915.799419
4628,3178932.595097
4628.5,3178949.396143
4629,3178966.202558
4629.5,3178983.014342
4630,3178999.831494
4630.5,3179016.654013
4631,3179033.4819
4631.5,3179050.315153
4632,3179067.153773
4632.5,3179083.997759
4633,3179100.84711
4633.5,3179117.701827
4634,3179134.561908
4634.5,3179151.427354
4635,3179168.298164
4635.5,3179185.174337
4636,3179202.055874
4636.5,3179218.942773
4637,3179235.835035
4637.5,3179252.732659
4638,3179269.635644
4638.5,3179286.54399
4639,3179303.457697
4639.5,3179320.376765
4640,3179337.301192
4640.5,3179354.230979
4641,3179371.166125
4641.5,3179388.10663
4642,3179405.052493
4642.5,3179422.003713
4643,3179438.960291
4643.5,3179455.922227
4644,3179472.889518
4644.5,3179489.862166
4645,3179506.840174
4645.5,3179523.823635
4646,3179540.812672
4646.5,3179557.807416
4647,3179574.807997
4647.5,3179591.814543
4648,3179608.827176
4648.5,3179625.846015
4649,3179642.871172
4649.5,3179659.902757
4650,3179676.940873
4650.5,3179693.985618
4651,3179711.03709
4651.5,3179728.095377
4652,3179745.160566
4652.5,3179762.23274
4653,3179779.311978
4653.5,3179796.398355
4654,3179813.491943
4654.5,3179830.592809
4655,3179847.701018
4655.5,3179864.816631
4656,3179881.939708
4656.5,3179899.070303
4657,3179916.208468
4657.5,3179933.354255
4658,3179950.507708
4658.5,3179967.668873
4659,3179984.837791
4659.5,3180002.014502
4660,3180019.199042
4660.5,3180036.391447
4661,3180053.591748
4661.5,3180070.799977
4662,3180088.016161
4662.5,3180105.240326
4663,3180122.472498
4663.5,3180139.712699
4664,3180156.96095
4664.5,3180174.217269
4665,3180191.481675
4665.5,3180208.754183
4666,3180226.034807
4666.5,3180243.323562
4667,3180260.620457
4667.5,3180277.925504
4668,3180295.238712
4668.5,3180312.560087
4669,3180329.889636
4669.5,3180347.227365
4670,3180364.573278
4670.5,3180381.927377
4671,3180399.289665
4671.5,3180416.660143
4672,3180434.03881
4672.5,3180451.425667
4673,3180468.820711
4673.5,3180486.223939
4674,3180503.635349
4674.5,3180521.054936
4675,3180538.482695
4675.5,3180555.918621
4676,3180573.362707
4676.5,3180590.814947
4677,3180608.275332
4677.5,3180625.743856
4678,3180643.220508
4678.5,3180660.70528
4679,3180678.198162
4679.5,3180695.699144
4680,3180713.208215
4680.5,3180730.725363
4681,3180748.250577
4681.5,3180765.783846
4682,3180783.325156
4682.5,3180800.874494
4683,3180818.431848
4683.5,3180835.997205
4684,3180853.570549
4684.5,3180871.151868
4685,3180888.741146
4685.5,3180906.33837
4686,3180923.943524
4686.5,3180941.556592
4687,3180959.177561
4687.5,3180976.806413
4688,3180994.443133
4688.5,3181012.087706
4689,3181029.740115
4689.5,3181047.400344
4690,3181065.068376
4690.5,3181082.744195
4691,3181100.427784
4691.5,3181118.119126
4692,3181135.818204
4692.5,3181153.525002
4693,3181171.239502
4693.5,3181188.961686
4694,3181206.691538
4694.5,3181224.42904
4695,3181242.174175
4695.5,3181259.926925
4696,3181277.687273
4696.5,3181295.455202
4697,3181313.230693
4697.5,3181331.013729
4698,3181348.804292
4698.5,3181366.602365
4699,3181384.407931
4699.5,3181402.220971
4700,3181420.041468
4700.5,3181437.869404
4701,3181455.704762
4701.5,3181473.547524
4702,3181491.397672
4702.5,3181509.25519
4703,3181527.120059
4703.5,3181544.992262
4704,3181562.871782
4704.5,3181580.758601
4705,3181598.652702
4705.5,3181616.554068
4706,3181634.462681
4706.5,3181652.378524
4707,3181670.30158
4707.5,3181688.231833
4708,3181706.169264
4708.5,3181724.113858
4709,3181742.065596
4709.5,3181760.024464
4710,3181777.990442
4710.5,3181795.963516
4711,3181813.943669
4711.5,3181831.930883
4712,3181849.925143
4712.5,3181867.926433
4713,3181885.934735
4713.5,3181903.950034
4714,3181921.972314
4714.5,3181940.001559
4715,3181958.037752
4715.5,3181976.080879
4716,3181994.130923
4716.5,3182012.187868
4717,3182030.2517
4717.5,3182048.322402
4718,3182066.39996
4718.5,3182084.484357
4719,3182102.57558
4719.5,3182120.673612
4720,3182138.778438
4720.5,3182156.890045
4721,3182175.008417
4721.5,3182193.133539
4722,3182211.265397
4722.5,3182229.403976
4723,3182247.549262
4723.5,3182265.70124
4724,3182283.859897
4724.5,3182302.025218
4725,3182320.197189
4725.5,3182338.375796
4726,3182356.561026
4726.5,3182374.752864
4727,3182392.951298
4727.5,3182411.156313
4728,3182429.367896
4728.5,3182447.586034
4729,3182465.810713
4729.5,3182484.041921
4730,3182502.279644
4730.5,3182520.523869
4731,3182538.774584
4731.5,3182557.031776
4732,3182575.295432
4732.5,3182593.565539
4733,3182611.842086
4733.5,3182630.125059
4734,3182648.414446
4734.5,3182666.710236
4735,3182685.012416
4735.5,3182703.320973
4736,3182721.635898
4736.5,3182739.957176
4737,3182758.284797
4737.5,3182776.618749
4738,3182794.959021
4738.5,3182813.305601
4739,3182831.658477
4739.5,3182850.017639
4740,3182868.383075
4740.5,3182886.754774
4741,3182905.132726
4741.5,3182923.516918
4742,3182941.907341
4742.5,3182960.303984
4743,3182978.706835
4743.5,3182997.115885
4744,3183015.531123
4744.5,3183033.952539
4745,3183052.380122
4745.5,3183070.813861
4746,3183089.253748
4746.5,3183107.699771
4747,3183126.151921
4747.5,3183144.610188
4748,3183163.074562
4748.5,3183181.545034
4749,3183200.021593
4749.5,3183218.50423
4750,3183236.992935
4750.5,3183255.4877
4751,3183273.988514
4751.5,3183292.495369
4752,3183311.008255
4752.5,3183329.527164
4753,3183348.052085
4753.5,3183366.583011
4754,3183385.119932
4754.5,3183403.662839
4755,3183422.211724
4755.5,3183440.766577
4756,3183459.327391
4756.5,3183477.894157
4757,3183496.466867
4757.5,3183515.045511
4758,3183533.630081
4758.5,3183552.22057
4759,3183570.81697
4759.5,3183589.419271
4760,3183608.027466
4760.5,3183626.641547
4761,3183645.261506
4761.5,3183663.887335
4762,3183682.519027
4762.5,3183701.156573
4763,3183719.799966
4763.5,3183738.449198
4764,3183757.104262
4764.5,3183775.76515
4765,3183794.431856
4765.5,3183813.10437
4766,3183831.782687
4766.5,3183850.466799
4767,3183869.156699
4767.5,3183887.852379
4768,3183906.553833
4768.5,3183925.261053
4769,3183943.974033
4769.5,3183962.692766
4770,3183981.417244
4770.5,3184000.147462
4771,3184018.883412
4771.5,3184037.625088
4772,3184056.372483
4772.5,3184075.12559
4773,3184093.884403
4773.5,3184112.648916
4774,3184131.419122
4774.5,3184150.195015
4775,3184168.976588
4775.5,3184187.763836
4776,3184206.556751
4776.5,3184225.355329
4777,3184244.159562
4777.5,3184262.969445
4778,3184281.784971
4778.5,3184300.606136
4779,3184319.432932
4779.5,3184338.265354
4780,3184357.103396
4780.5,3184375.947053
4781,3184394.796319
4781.5,3184413.651187
4782,3184432.511653
4782.5,3184451.377711
4783,3184470.249355
4783.5,3184489.12658
4784,3184508.00938
4784.5,3184526.89775
4785,3184545.791684
4785.5,3184564.691178
4786,3184583.596226
4786.5,3184602.506822
4787,3184621.422962
4787.5,3184640.344641
4788,3184659.271852
4788.5,3184678.204592
4789,3184697.142854
4789.5,3184716.086635
4790,3184735.035929
4790.5,3184753.990732
4791,3184772.951037
4791.5,3184791.916841
4792,3184810.888139
4792.5,3184829.864926
4793,3184848.847197
4793.5,3184867.834947
4794,3184886.828173
4794.5,3184905.826868
4795,3184924.831029
4795.5,3184943.840651
4796,3184962.85573
4796.5,3184981.876261
4797,3185000.90224
4797.5,3185019.933661
4798,3185038.970522
4798.5,3185058.012817
4799,3185077.060542
4799.5,3185096.113693
4800,3185115.172266
4800.5,3185134.236256
4801,3185153.30566
4801.5,3185172.380472
4802,3185191.46069
4802.5,3185210.546308
4803,3185229.637323
4803.5,3185248.733731
4804,3185267.835527
4804.5,3185286.942709
4805,3185306.055271
4805.5,3185325.17321
4806,3185344.296523
4806.5,3185363.425204
4807,3185382.559251
4807.5,3185401.69866
4808,3185420.843426
4808.5,3185439.993546
4809,3185459.149017
4809.5,3185478.309834
4810,3185497.475994
4810.5,3185516.647494
4811,3185535.82433
4811.5,3185555.006497
4812,3185574.193993
4812.5,3185593.386815
4813,3185612.584958
4813.5,3185631.788419
4814,3185650.997194
4814.5,3185670.211281
4815,3185689.430676
4815.5,3185708.655375
4816,3185727.885375
4816.5,3185747.120673
4817,3185766.361265
4817.5,3185785.607149
4818,3185804.85832
4818.5,3185824.114776
4819,3185843.376513
4819.5,3185862.643529
4820,3185881.915819
4820.5,3185901.193382
4821,3185920.476213
4821.5,3185939.76431
4822,3185959.057669
4822.5,3185978.356288
4823,3185997.660164
4823.5,3186016.969292
4824,3186036.283672
4824.5,3186055.603298
4825,3186074.92817
4825.5,3186094.258282
4826,3186113.593634
